"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2013,1,"VL0812","HOK","LLS","DEF",NA,"LLS_DEF_0_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"46","46","6046","522","6046","522",NA,NA,NA,"N"
"Sweden",2013,1,"VL0812","HOK","LLS","DEF",NA,"LLS_DEF_0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"102","102","7008","846","7008","846",NA,NA,NA,"N"
"Sweden",2013,1,"VL0812","PGP","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.31",NA,"NGI",NA,NA,"15","15","1350","60","1350","60",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DFN","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"7","7","1541","83","1541","83",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DFN","GNS","SPF","10D31","GNS_SPF_10-30_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","199","10","199","10",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DFN","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","199","10","199","10",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DFN","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"2","2","323","24","323","24",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DFN","GTR","DEF","120D220","GTR_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"26","22","4798","343","4146","287",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DFN","LTL","DEF",NA,"LTL_DEF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"5","5","1380","40","1380","40",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"60","59","10154","1106","9860","1074",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.21",NA,"NGI","GRID19",NA,"3","2","882","96","588","64",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"214","214","29749","3180","29749","3180",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"12","15","1961","172","2366","214",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"2","2","496","47","496","47",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","MCD","80D100","OTB_MCD_90-99_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"14","15","2806","237","3100","269",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","MCD","80D100","OTB_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"12","12","1488","145","1488","145",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"17","17","2982","265","2982","265",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","CRU","32D80","OTT_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"2","1","588","64","294","32",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","CRU","32D80","OTT_CRU_32-69_2_22",NA,"NAO","27.3.A.21",NA,"NGI","GRID19",NA,"4","4","1176","128","1176","128",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"70","70","17347","1308","17347","1308",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"35","53","6037","586","9082","883",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3","3","741","66","741","66",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"13","13","2975","313","2975","313",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"14","16","2302","218","2438","232",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"4","4","688","76","688","76",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"596","616","122501","6810","126153","7112",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"16","16","3413","169","3413","169",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","FPO","DEF",NA,"FPO_DEF_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3","4","962","39","1008","43",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","GNS","DEF","120D220","GNS_DEF_120-219_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"4","7","721","54","1218","84",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","GNS","DEF","250DXX","GNS_DEF_>=220_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"8","9","1331","94","1404","99",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","GNS","SPF","10D31","GNS_SPF_10-30_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","221","12","221","12",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","GNS","SPF","10D31","GNS_SPF_31-49_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"16","16","2704","240","2704","240",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"28","28","5203","335","5203","335",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","FPO","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"26","26","3690","330","3690","330",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","HOK","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","101","8","101","8",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","HOK","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","101","8","101","8",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","PGP","GNS","SPF","50D71","GNS_SPF_50-70_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"8","8","1472","64","1472","64",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","PGP","LHP","DEF",NA,"LHP_DEF_0_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"2","2","368","16","368","16",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","PMP","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","140","14","140","14",NA,NA,NA,"N"
"Sweden",2013,1,"VL1012","PMP","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","140","14","140","14",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"40","40","7096","1576","7096","1576",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"51","45","11877","2263","10293","1921",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"28","28","4592","868","4592","868",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","GNS","DEF","250DXX","GNS_DEF_>=220_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"11","14","3148","610","3976","770",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.B.23",NA,"NGI",NA,NA,"5","5","865","210","865","210",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","GTR","DEF","120D220","GTR_DEF_120-219_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"14","19","4000","775","5396","1045",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","GTR","DEF","250DXX","GTR_DEF_>=220_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"6","12","1657","321","3408","660",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DFN","LLS","DEF",NA,"LLS_DEF_0_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"25","25","4250","425","4250","425",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","CRU","32D80","OTB_CRU_32-69_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","218","19","218","19",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"453","431","99933","15159","95518","14361",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.21",NA,"NGI","GRID19",NA,"2","2","350","52","350","52",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","CRU","32D80","OTB_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"0","0","150","20","150","20",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"152","152","33427","5020","33427","5020",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"19","24","4341","387","5741","512",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"27","25","8319","1706","7777","1578",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"1","1","547","141","410","106",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"144","137","40822","8640","37849","7872",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","T90",NA,"7","6","2413","586","2037","489",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","BACOMA",NA,"4","3","1572","406","1230","318",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","MCD","80D100","OTB_MCD_90-99_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3","3","565","114","565","114",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","MCD","80D100","OTB_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"1","1","272","56","272","56",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"11","11","2059","302","2059","302",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.26",NA,"NGI",NA,NA,"1","1","268","38","268","38",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"45","45","12600","2295","12600","2295",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.28.2",NA,"NGI",NA,NA,"26","26","6968","988","6968","988",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","800","156","800","156",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","CRU","32D80","OTT_CRU_32-69_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3","2","900","117","600","78",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","CRU","32D80","OTT_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"6","5","1530","258","1275","215",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"34","30","9430","1244","8310","1096",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"3","3","840","111","840","111",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"144","142","33681","4347","33205","4300",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"124","138","35969","6132","39339","6745",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"15","15","4650","1290","4650","1290",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"9","7","1170","171","910","133",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"38","38","11564","2530","11564","2530",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","T90",NA,"17","14","2210","323","1885","276",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","T90",NA,"3","2","390","57","195","28",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","DEF","120DXX","OTT_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"18","18","6750","990","6750","990",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","MCD","32D80","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"1","1","220","50","220","50",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"76","71","21667","3482","20266","3281",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"79","78","20325","4172","19952","4098",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"67","65","17493","2807","16785","2661",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_140",NA,"NAO","27.3.A.21",NA,"NGI","SELTRA",NA,"2","2","700","54","700","54",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","DTS","OTT","MCD","80D100","OTT_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"18","18","5969","962","5969","962",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","FPO","FPO","CRU",NA,"FPO_CRU_>0_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"25","25","4950","525","4950","525",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","HOK","LLS","DEF",NA,"LLS_DEF_0_0_0",NA,"NAO","27.3.D.24",NA,"NGI",NA,NA,"45","40","5264","951","4604","841",NA,NA,NA,"N"
"Sweden",2013,1,"VL1218","HOK","LLS","DEF",NA,"LLS_DEF_0_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"20","19","2640","440","2508","418",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"11","9","2339","937","2097","803",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"6","4","2424","760","1678","526",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_0_0",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"6","4","4680","1443","2520","777",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"91","85","29757","8256","27713","7579",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_2_22",NA,"NAO","27.3.A.21",NA,"NGI","GRID19",NA,"3","3","1119","351","1119","351",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"41","34","11748","4394","10011","3715",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_4_22",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"6","4","2424","760","1678","526",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_4_22",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"3","2","403","223","302","168",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","32D80","OTB_CRU_32-69_4_22",NA,"NAO","27.4.B",NA,"NGI",NA,NA,"1","0","81","45","60","34",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","CRU","70S90","OTB_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"32","32","8095","2518","8095","2518",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_105-115_1_120",NA,"NAO","27.3.D.25",NA,"NGI","T90",NA,"1","1","493","162","493","162",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"27","21","11703","3713","8696","2772",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"5","4","1395","360","1116","288",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"220","196","91430","25312","81627","22488",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","T90",NA,"69","60","25344","7403","21534","6131",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","BACOMA",NA,"76","60","33255","11022","26319","8726",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","110DXX","OTB_DEF_>=120_3_120",NA,"NAO","27.3.D.26",NA,"NGI","T90",NA,"29","24","10992","3559","9309","3028",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"3","4","1002","378","1043","401",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"1","1","762","247","532","172",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","DEF","120DXX","OTB_DEF_>=120_0_0",NA,"NAO","27.4.B",NA,"NGI",NA,NA,"6","4","3704","1202","2658","862",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","MCD","80D100","OTB_MCD_90-99_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"10","11","3419","1125","3540","1192",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","MCD","80D100","OTB_MCD_90-99_0_0",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"2","2","242","134","242","134",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_140",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"4","4","988","368","988","368",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","MCD","80D100","OTB_MCD_90-99_1_300",NA,"NAO","27.3.A.20",NA,"NGI","SELTRA",NA,"6","7","1791","666","2105","788",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"57","57","17769","4502","17769","4502",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.27",NA,"NGI",NA,NA,"30","29","13230","4470","12789","4321",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"21","21","5943","1743","5943","1743",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTM","DEF","110DXX","OTM_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"2","2","465","92","465","92",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"9","8","4410","1728","3920","1536",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTM","SPF","32D90","OTM_SPF_32-89_0_0",NA,"NAO","27.3.D.25",NA,"NGI",NA,NA,"28","20","13720","5376","9800","3840",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_0_0",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"8","6","3224","1000","2418","750",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_2_22",NA,"NAO","27.3.A.20",NA,"NGI","GRID19",NA,"7","6","2826","811","2621","747",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.3.A.20",NA,"NGI",NA,NA,"42","37","21284","7032","18929","6254",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.3.A.21",NA,"NGI",NA,NA,"7","7","3939","1227","3939","1227",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.4.A",NA,"NGI",NA,NA,"79","60","44202","14799","33921","11360",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","32D80","OTT_CRU_32-69_4_22",NA,"NAO","27.4.B",NA,"NGI",NA,NA,"2","1","1096","344","657","207",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.20",NA,"NGI","GRID35",NA,"53","53","16999","4675","16999","4675",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","CRU","70S90","OTT_CRU_70-89_2_35",NA,"NAO","27.3.A.21",NA,"NGI","GRID35",NA,"30","39","9624","2712","12324","3459",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","BACOMA",NA,"49","44","19901","7241","17611","6363",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.24",NA,"NGI","T90",NA,"3","3","837","216","837","216",NA,NA,NA,"N"
"Sweden",2013,1,"VL1824","DTS","OTT","DEF","110DXX","OTT_DEF_>=120_3_120",NA,"NAO","27.3.D.25",NA,"NGI","BACOMA",NA,"151","126","62827","22689","52658","18572",NA,NA,NA,"N"
