"country","year","quarter","vessel_length","fishing_tech","gear_type","target_assemblage","mesh_size_range","metier","metier_7","domain_discards","domain_landings","supra_region","sub_region","eez_indicator","geo_indicator","nep_sub_region","specon_tech","deep","species","total_live_weight_landed","total_value_of_landings","tot_discards_tonnes","confidential"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","12.1502","49104.8286462838",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.167","542.8200466471",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.022","193.4893698674",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRF","9e-04","38.4771595306",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.2","0.2137619974",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","5.8577","21061.2244287211",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.326","230.3147610934",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.721","2001.9111945503",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","1.502","4511.4332938597",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","1.292","3120.0804278113",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","1.228","4415.245505654",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.243","705.7504098961",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","12.219","7549.6320549955",NA,"N"
"Sweden",2015,3,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","16.2915","7283.3061222802",NA,"N"
"Sweden",2015,3,"VL0008","DFN","NK","NK","NK","NK",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.01","45.0257035642",NA,"N"
"Sweden",2015,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.068","269.6933021104",NA,"N"
"Sweden",2015,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","1.4784","5315.5528954063",NA,"N"
"Sweden",2015,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","7.8275","22967.1947147204",NA,"N"
"Sweden",2015,3,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","1.1656","2901.1520435517",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.064","47.8826874158",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBU","0.012","25.6514396871",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","5.033","23843.9628360363",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.148","827.6016238524",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.0252","200.7395085254",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","1.3347","4798.8828798016",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.003","2.2910459237",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.116","324.517263259",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.1237","402.0533898498",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.02","72.9911686058",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.014","50.3366751459",NA,"N"
"Sweden",2015,3,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.2","106.8809986961",NA,"N"
"Sweden",2015,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.107","384.7160171865",NA,"N"
"Sweden",2015,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.049","137.0805681008",NA,"N"
"Sweden",2015,3,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.104","258.6763256126",NA,"N"
"Sweden",2015,3,"VL0008","NO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.005","17.9773839807",NA,"N"
"Sweden",2015,3,"VL0008","NO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.1108","309.9699376646",NA,"N"
"Sweden",2015,3,"VL0008","NO","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.046","357.5157532382",NA,"N"
"Sweden",2015,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.223","917.591494328",NA,"N"
"Sweden",2015,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.006","24.909522784",NA,"N"
"Sweden",2015,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.05","179.7738398068",NA,"N"
"Sweden",2015,3,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.005","17.3360537595",NA,"N"
"Sweden",2015,3,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.191","686.7360680618",NA,"N"
"Sweden",2015,3,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.156","436.4197678311",NA,"N"
"Sweden",2015,3,"VL0008","PGP","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.075","206.1441949294",NA,"N"
"Sweden",2015,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.948","3889.8365442449",NA,"N"
"Sweden",2015,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.035","122.0469285242",NA,"N"
"Sweden",2015,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.016","150.6357160104",NA,"N"
"Sweden",2015,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.355","1276.394262628",NA,"N"
"Sweden",2015,3,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.042","116.2246998727",NA,"N"
"Sweden",2015,3,"VL0008","PGP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.215","106.8955999339",NA,"N"
"Sweden",2015,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.417","1499.3138239884",NA,"N"
"Sweden",2015,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.6","423.2487548364",NA,"N"
"Sweden",2015,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.133","372.0758277021",NA,"N"
"Sweden",2015,3,"VL0812","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.56","1430.1101813588",NA,"N"
"Sweden",2015,3,"VL0812","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"ELE","0.178","1373.7921309126",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"COD","0.003","3.7075759835",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"OTH","0.002","0",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"COD","0.001","1.2380044514",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FLE","0.053","270.5585727788",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","1.915","7786.0602230405",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","2.875","10336.9957888887",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"OTH","0.001","0",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.036","102.1608235103",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.011","31.8451551151",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.003","35.404093749",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.036","129.4371646609",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","9.65","2244.9970259871",NA,"N"
"Sweden",2015,3,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","49.2194","29288.5501511691",NA,"N"
"Sweden",2015,3,"VL0812","DTS","OTB","SPF","00D16","OTB_SPF_<16_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"GTA","1.14","303.3353408117",NA,"N"
"Sweden",2015,3,"VL0812","DTS","OTB","SPF","00D16","OTB_SPF_<16_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","1.177","926.145229901",NA,"N"
"Sweden",2015,3,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.117","89.3507910228",NA,"N"
"Sweden",2015,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.048","172.5828862145",NA,"N"
"Sweden",2015,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.4959","1387.3113004323",NA,"N"
"Sweden",2015,3,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0046","11.4414528636",NA,"N"
"Sweden",2015,3,"VL0812","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SAL","0.0167","46.7192956588",NA,"N"
"Sweden",2015,3,"VL0812","FPO","FYK","ANA","NK","FYK_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0017","4.2283630148",NA,"N"
"Sweden",2015,3,"VL0812","FPO","GNS","FWS","16D32","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.02","71.9095359227",NA,"N"
"Sweden",2015,3,"VL0812","FPO","GNS","FWS","16D32","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.04","30.5472789822",NA,"N"
"Sweden",2015,3,"VL0812","HOK","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.0523","9.3477884733",NA,"N"
"Sweden",2015,3,"VL0812","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBM","0.02","14.9633398174",NA,"N"
"Sweden",2015,3,"VL0812","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.02","72.9911686058",NA,"N"
"Sweden",2015,3,"VL0812","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.02","61.4592600413",NA,"N"
"Sweden",2015,3,"VL0812","PGP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.5","89.3686746456",NA,"N"
"Sweden",2015,4,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.075","269.6607597101",NA,"N"
"Sweden",2015,4,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.002","6.3077310706",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","ANA","157DXX","GNS_ANA_>=157_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.063","269.3401167141",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","ANA","32D90","GNS_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.045","141.9239490882",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","157DXX","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.089","319.997434856",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","157DXX","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.004","15.5859245939",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","16D32","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.33","1186.5073427246",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FBU","0.02","36.6930042768",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.96","4273.965682415",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.048","79.5699227473",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","3.4565","12427.7655458413",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.078","15.2777907779",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"OTH","0.001","0",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.6856","2514.2758081908",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.134","559.3158640752",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.003","4.6584965849",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.715","2570.7659092367",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.229","832.1299000119",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","5.8","1107.4598492214",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","3.383","656.5064180206",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"OTH","0.003","0",NA,"N"
"Sweden",2015,4,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"SME","0.002","1.7100959791",NA,"N"
"Sweden",2015,4,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.006","24.4764423888",NA,"N"
"Sweden",2015,4,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.335","1204.4847267053",NA,"N"
"Sweden",2015,4,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.141","459.54735274",NA,"N"
"Sweden",2015,4,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FRO","0.193","0.2062803275",NA,"N"
"Sweden",2015,4,"VL0008","FPO","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0176","71.2072751968",NA,"N"
"Sweden",2015,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.133","577.7859518247",NA,"N"
"Sweden",2015,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.0032","27.4148462504",NA,"N"
"Sweden",2015,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","0.24","862.9144310724",NA,"N"
"Sweden",2015,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.0339","127.5320693707",NA,"N"
"Sweden",2015,4,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.12","489.5288477762",NA,"N"
"Sweden",2015,4,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPI","0.004","6.7024485251",NA,"N"
"Sweden",2015,4,"VL0008","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPP","0.002","13.9952172123",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"COD","0.22","252.3362642819",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"OTH","0.001","0",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FPE","0.325","1325.8072960607",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"FVE","1.816","6529.3858617815",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"OTH","0.005","0",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"TRS","0.021","66.2311762412",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","0.34","67.235372711",NA,"N"
"Sweden",2015,4,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"HER","19.283","6913.2155540151",NA,"N"
"Sweden",2015,4,"VL0812","DTS","OTB","SPF","00D16","OTB_SPF_<16_0_0",NA,"NK","NK","NAO","27.3.D.30",NA,"NGI",NA,NA,NA,"GTA","0.418","102.7553921464",NA,"N"
